   1.5813816e+00   9.4900000e-02
   1.5816864e+00   1.2110000e-01
   1.5819912e+00   1.3670000e-01
   1.5822960e+00   1.4690000e-01
   1.5826008e+00   1.5580000e-01
   1.5829056e+00   1.6300000e-01
   1.5832104e+00   1.6500000e-01
   1.5835152e+00   1.6250000e-01
   1.5838200e+00   1.6400000e-01
   1.5841248e+00   1.7350000e-01
   1.5844296e+00   1.8650000e-01
   1.5847344e+00   2.0010000e-01
   1.5850392e+00   2.0670000e-01
   1.5853440e+00   2.1190000e-01
   1.5856488e+00   2.1480000e-01
   1.5859536e+00   2.1530000e-01
   1.5862584e+00   2.2010000e-01
   1.5865632e+00   2.3180000e-01
   1.5868680e+00   2.4390000e-01
   1.5871728e+00   2.4590000e-01
   1.5874776e+00   2.3560000e-01
   1.5877824e+00   2.2370000e-01
   1.5880872e+00   2.1090000e-01
   1.5883920e+00   1.9760000e-01
   1.5886968e+00   1.8710000e-01
   1.5890016e+00   1.9030000e-01
   1.5893064e+00   2.0260000e-01
   1.5896112e+00   2.1250000e-01
   1.5899160e+00   2.1500000e-01
   1.5902208e+00   2.0960000e-01
   1.5905256e+00   2.0220000e-01
   1.5908304e+00   1.9850000e-01
   1.5911352e+00   2.0460000e-01
   1.5914400e+00   2.1590000e-01
   1.5917448e+00   2.1780000e-01
   1.5920496e+00   2.0660000e-01
   1.5923544e+00   1.8620000e-01
   1.5926592e+00   1.6580000e-01
   1.5929640e+00   1.3890000e-01
   1.5932688e+00   1.0590000e-01
   1.5935736e+00   7.6700000e-02
   1.5938784e+00   6.7300000e-02
   1.5941832e+00   6.2100000e-02
   1.5944880e+00   5.8400000e-02
   1.5947928e+00   5.3000000e-02
   1.5950976e+00   5.2400000e-02
   1.5954024e+00   5.3900000e-02
   1.5957072e+00   5.7600000e-02
   1.5960120e+00   5.9300000e-02
   1.5963168e+00   6.0800000e-02
   1.5966216e+00   6.3800000e-02
   1.5969264e+00   6.2300000e-02
   1.5972312e+00   6.2700000e-02
   1.5975360e+00   7.0600000e-02
   1.5978408e+00   6.3600000e-02
   1.5981456e+00   4.6900000e-02
   1.5984504e+00   3.6500000e-02
   1.5987552e+00   3.2800000e-02
   1.5990600e+00   3.1000000e-02
   1.5993648e+00   2.9100000e-02
   1.5996696e+00   2.7000000e-02
   1.5999744e+00   2.2800000e-02
